0.000000, 49.011135, 0.950000
0.010000, 49.040848, 0.010000
0.020000, 49.038525, 0.020000
0.030000, 49.036182, 0.030000
0.040000, 49.033859, 0.040000
0.050000, 49.031509, 0.050000
0.060000, 49.029160, 0.060000
0.070000, 49.026814, 0.070000
0.080000, 49.024467, 0.080000
0.090000, 49.022102, 0.090000
0.100000, 49.019730, 0.100000
0.110000, 49.017357, 0.110000
0.120000, 49.014980, 0.120000
0.130000, 49.012604, 0.130000
0.140000, 49.010220, 0.140000
0.150000, 49.007835, 0.150000
0.160000, 49.005444, 0.160000
0.170000, 49.003044, 0.170000
0.180000, 49.000637, 0.180000
0.190000, 48.998226, 0.190000
0.200000, 48.995811, 0.200000
0.210000, 48.993389, 0.210000
0.220000, 48.990967, 0.220000
0.230000, 48.988541, 0.230000
0.240000, 48.986111, 0.240000
0.250000, 48.983673, 0.250000
0.260000, 48.981236, 0.260000
0.270000, 48.978794, 0.270000
0.280000, 48.976349, 0.280000
0.290000, 48.973900, 0.290000
0.300000, 48.971447, 0.300000
0.310000, 48.968987, 0.310000
0.320000, 48.966526, 0.320000
0.330000, 48.964058, 0.330000
0.340000, 48.961586, 0.340000
0.350000, 48.959110, 0.350000
0.360000, 48.956627, 0.360000
0.370000, 48.954144, 0.370000
0.380000, 48.951656, 0.380000
0.390000, 48.949162, 0.390000
0.400000, 48.946667, 0.400000
0.410000, 48.944168, 0.410000
0.420000, 48.941666, 0.420000
0.430000, 48.939163, 0.430000
0.440000, 48.936653, 0.440000
0.450000, 48.934143, 0.450000
0.460000, 48.931629, 0.460000
0.470000, 48.929108, 0.470000
0.480000, 48.926590, 0.480000
0.490000, 48.924065, 0.490000
0.500000, 48.921539, 0.500000
0.510000, 48.919006, 0.510000
0.520000, 48.916473, 0.520000
0.530000, 48.913940, 0.530000
0.540000, 48.911400, 0.540000
0.550000, 48.908859, 0.550000
0.560000, 48.906319, 0.560000
0.570000, 48.903770, 0.570000
0.580000, 48.901222, 0.580000
0.590000, 48.898670, 0.590000
0.600000, 48.896118, 0.600000
0.610000, 48.893559, 0.610000
0.620000, 48.890999, 0.620000
0.630000, 48.888439, 0.630000
0.640000, 48.885872, 0.640000
0.650000, 48.883305, 0.650000
0.660000, 48.880737, 0.660000
0.670000, 48.878162, 0.670000
0.680000, 48.875587, 0.680000
0.690000, 48.873009, 0.690000
0.700000, 48.870430, 0.700000
0.710000, 48.867847, 0.710000
0.720000, 48.865265, 0.720000
0.730000, 48.862679, 0.730000
0.740000, 48.860092, 0.740000
0.750000, 48.857502, 0.750000
0.760000, 48.854908, 0.760000
0.770000, 48.852314, 0.770000
0.780000, 48.849770, 0.770000
0.790000, 48.847263, 0.773000
0.800000, 48.844795, 0.777000
0.810000, 48.842369, 0.781000
0.820000, 48.839977, 0.786000
0.830000, 48.837627, 0.788000
0.840000, 48.835312, 0.791000
0.850000, 48.833027, 0.794000
0.860000, 48.830780, 0.799000
0.870000, 48.828560, 0.803000
0.880000, 48.826374, 0.805000
0.890000, 48.824215, 0.809000
0.900000, 48.822086, 0.813000
0.910000, 48.819984, 0.816000
0.920000, 48.817909, 0.819000
0.930000, 48.815861, 0.823000
0.940000, 48.813839, 0.826000
0.950000, 48.811840, 0.830000
0.960000, 48.809864, 0.833000
