0.000000, 24.662789, 0.050000
0.005000, 24.661005, 0.005000
0.010000, 24.659845, 0.010000
0.015000, 24.658683, 0.015000
0.020000, 24.657520, 0.020000
0.025000, 24.656356, 0.025000
0.030000, 24.655190, 0.030000
0.035000, 24.654024, 0.035000
0.040000, 24.652855, 0.040000
0.045000, 24.651686, 0.045000
0.050000, 24.650515, 0.050000
0.055000, 24.649343, 0.055000
0.060000, 24.648169, 0.060000
0.065000, 24.646995, 0.065000
0.070000, 24.645819, 0.070000
0.075000, 24.644641, 0.075000
0.080000, 24.643462, 0.080000
0.085000, 24.642283, 0.085000
0.090000, 24.641102, 0.090000
0.095000, 24.639919, 0.095000
0.100000, 24.638736, 0.100000
0.105000, 24.637551, 0.105000
0.110000, 24.636365, 0.110000
0.115000, 24.635178, 0.115000
0.120000, 24.633990, 0.120000
0.125000, 24.632800, 0.125000
0.130000, 24.631609, 0.130000
0.135000, 24.630417, 0.135000
0.140000, 24.629224, 0.140000
0.145000, 24.628029, 0.145000
0.150000, 24.626833, 0.150000
0.155000, 24.625636, 0.155000
0.160000, 24.624438, 0.160000
0.165000, 24.623239, 0.165000
0.170000, 24.622039, 0.170000
0.175000, 24.620837, 0.175000
0.180000, 24.619634, 0.180000
0.185000, 24.618431, 0.185000
0.190000, 24.617226, 0.190000
0.195000, 24.616020, 0.195000
0.200000, 24.614813, 0.200000
0.205000, 24.613604, 0.205000
0.210000, 24.612395, 0.210000
0.215000, 24.611184, 0.215000
0.220000, 24.609973, 0.220000
0.225000, 24.608760, 0.225000
0.230000, 24.607546, 0.230000
0.235000, 24.606331, 0.235000
0.240000, 24.605115, 0.240000
0.245000, 24.603898, 0.245000
0.250000, 24.602680, 0.250000
0.255000, 24.601460, 0.255000
0.260000, 24.600240, 0.260000
0.265000, 24.599018, 0.265000
0.270000, 24.597796, 0.270000
0.275000, 24.596573, 0.275000
0.280000, 24.595348, 0.280000
0.285000, 24.594122, 0.285000
0.290000, 24.592896, 0.290000
0.295000, 24.591668, 0.295000
0.300000, 24.590439, 0.300000
0.305000, 24.589210, 0.305000
0.310000, 24.587979, 0.310000
0.315000, 24.586748, 0.315000
0.320000, 24.585515, 0.320000
0.325000, 24.584282, 0.325000
0.330000, 24.583047, 0.330000
0.335000, 24.581812, 0.335000
0.340000, 24.580575, 0.340000
0.345000, 24.579338, 0.345000
0.350000, 24.578100, 0.350000
0.355000, 24.576860, 0.355000
0.360000, 24.575620, 0.360000
0.365000, 24.574379, 0.365000
0.370000, 24.573137, 0.370000
0.375000, 24.571894, 0.375000
0.380000, 24.570650, 0.380000
0.385000, 24.569405, 0.385000
0.390000, 24.568159, 0.390000
0.395000, 24.566913, 0.395000
0.400000, 24.565665, 0.400000
0.405000, 24.564417, 0.405000
0.410000, 24.563168, 0.410000
0.415000, 24.561917, 0.415000
0.420000, 24.560666, 0.420000
0.425000, 24.559415, 0.425000
0.430000, 24.558162, 0.430000
0.435000, 24.556908, 0.435000
0.440000, 24.555654, 0.440000
0.445000, 24.554399, 0.445000
0.450000, 24.553142, 0.450000
0.455000, 24.551886, 0.455000
0.460000, 24.550628, 0.460000
0.465000, 24.549369, 0.465000
0.470000, 24.548110, 0.470000
0.475000, 24.546850, 0.475000
0.480000, 24.545589, 0.480000
0.485000, 24.544327, 0.485000
0.490000, 24.543065, 0.490000
0.495000, 24.541801, 0.495000
0.500000, 24.540537, 0.500000
0.505000, 24.539272, 0.505000
0.510000, 24.538007, 0.510000
0.515000, 24.536740, 0.515000
0.520000, 24.535473, 0.520000
0.525000, 24.534205, 0.525000
0.530000, 24.532937, 0.530000
0.535000, 24.531667, 0.535000
0.540000, 24.530397, 0.540000
0.545000, 24.529126, 0.545000
0.550000, 24.527855, 0.550000
0.555000, 24.526583, 0.555000
0.560000, 24.525310, 0.560000
0.565000, 24.524036, 0.565000
0.570000, 24.522762, 0.570000
0.575000, 24.521487, 0.575000
0.580000, 24.520212, 0.580000
0.585000, 24.518935, 0.585000
0.590000, 24.517658, 0.590000
0.595000, 24.516381, 0.595000
0.600000, 24.515103, 0.600000
0.605000, 24.513824, 0.605000
0.610000, 24.512544, 0.610000
0.615000, 24.511264, 0.615000
0.620000, 24.509983, 0.620000
0.625000, 24.508702, 0.625000
0.630000, 24.507420, 0.630000
0.635000, 24.506137, 0.635000
0.640000, 24.504854, 0.640000
0.645000, 24.503570, 0.645000
0.650000, 24.502286, 0.650000
0.655000, 24.501001, 0.655000
0.660000, 24.499716, 0.660000
0.665000, 24.498430, 0.665000
0.670000, 24.497143, 0.670000
0.675000, 24.495856, 0.675000
0.680000, 24.494568, 0.680000
0.685000, 24.493280, 0.685000
0.690000, 24.491991, 0.690000
0.695000, 24.490701, 0.695000
0.700000, 24.489412, 0.700000
0.705000, 24.488121, 0.705000
0.710000, 24.486830, 0.710000
0.715000, 24.485539, 0.715000
0.720000, 24.484247, 0.720000
0.725000, 24.482954, 0.725000
0.730000, 24.481661, 0.730000
0.735000, 24.480368, 0.735000
0.740000, 24.479074, 0.740000
0.745000, 24.477780, 0.745000
0.750000, 24.476485, 0.750000
0.755000, 24.475189, 0.755000
0.760000, 24.473894, 0.760000
0.765000, 24.472597, 0.765000
0.770000, 24.471306, 0.766500
0.775000, 24.470025, 0.768500
0.780000, 24.468756, 0.770500
0.785000, 24.467496, 0.773000
0.790000, 24.466248, 0.774000
0.795000, 24.465010, 0.775500
0.800000, 24.463781, 0.777000
0.805000, 24.462563, 0.779500
0.810000, 24.461354, 0.781500
0.815000, 24.460155, 0.782500
0.820000, 24.458965, 0.784500
0.825000, 24.457785, 0.786500
0.830000, 24.456613, 0.788000
0.835000, 24.455450, 0.790000
0.840000, 24.454296, 0.791500
0.845000, 24.453150, 0.793500
0.850000, 24.452013, 0.795000
0.855000, 24.450884, 0.796500
0.860000, 24.449763, 0.799000
0.865000, 24.448650, 0.800500
0.870000, 24.447545, 0.801500
0.875000, 24.446447, 0.803500
0.880000, 24.445357, 0.805500
0.885000, 24.444275, 0.808000
0.890000, 24.443200, 0.809000
0.895000, 24.442132, 0.810500
0.900000, 24.441071, 0.812000
0.905000, 24.440017, 0.814500
0.910000, 24.438969, 0.816500
0.915000, 24.437929, 0.817000
0.920000, 24.436895, 0.819500
0.925000, 24.435868, 0.821500
0.930000, 24.434847, 0.822500
0.935000, 24.433832, 0.824500
0.940000, 24.432824, 0.826500
0.945000, 24.431821, 0.828000
0.950000, 24.430825, 0.829500
0.955000, 24.429834, 0.831500
0.960000, 24.428850, 0.833000
